-617.380	42.320
-614.705	41.780
-612.031	40.880
-609.357	41.780
-606.685	41.420
-604.013	41.840
-601.342	41.840
-598.672	40.940
-596.003	43.160
-593.335	42.020
-590.668	42.440
-588.001	42.380
-585.336	42.620
-582.671	43.040
-580.007	43.820
-577.344	43.220
-574.682	43.400
-572.021	44.060
-569.360	43.400
-566.701	43.460
-564.042	44.360
-561.384	43.820
-558.727	45.140
-556.071	43.880
-553.416	44.180
-550.761	44.240
-548.108	44.480
-545.455	44.900
-542.804	45.200
-540.153	45.560
-537.503	45.140
-534.853	45.140
-532.205	46.100
-529.558	45.620
-526.911	45.680
-524.265	48.080
-521.620	45.920
-518.976	48.020
-516.333	48.980
-513.691	48.920
-511.049	49.520
-508.409	48.200
-505.769	49.580
-503.130	49.460
-500.492	50.000
-497.855	49.580
-495.218	51.380
-492.583	52.760
-489.948	51.560
-487.314	51.440
-484.681	54.140
-482.049	52.040
-479.418	52.820
-476.788	53.300
-474.158	54.380
-471.529	53.360
-468.901	53.180
-466.274	54.080
-463.648	54.260
-461.023	53.960
-458.399	54.620
-455.775	54.440
-453.152	53.960
-450.530	54.440
-447.909	54.440
-445.289	55.400
-442.670	55.820
-440.051	54.140
-437.433	54.260
-434.816	53.360
-432.200	55.280
-429.585	55.100
-426.971	55.040
-424.358	54.200
-421.745	54.200
-419.133	53.840
-416.522	53.060
-413.912	53.240
-411.303	51.980
-408.694	53.180
-406.087	52.760
-403.480	53.300
-400.874	52.700
-398.269	51.920
-395.665	51.920
-393.061	51.440
-390.459	52.820
-387.857	51.140
-385.256	52.700
-382.656	52.040
-380.057	51.080
-377.458	50.540
-374.861	50.240
-372.264	49.880
-369.668	51.440
-367.073	50.660
-364.479	50.060
-361.885	49.100
-359.293	49.040
-356.701	48.860
-354.110	49.820
-351.520	48.620
-348.931	48.620
-346.343	48.380
-343.755	48.860
-341.168	47.540
-338.582	47.420
-335.997	48.620
-333.413	47.120
-330.829	47.000
-328.247	46.040
-325.665	47.300
-323.084	47.960
-320.504	46.220
-317.925	47.540
-315.346	47.540
-312.769	46.760
-310.192	45.200
-307.616	45.560
-305.040	46.640
-302.466	46.100
-299.893	45.560
-297.320	45.200
-294.748	45.200
-292.177	45.980
-289.607	43.940
-287.037	45.500
-284.469	44.120
-281.901	45.140
-279.334	45.020
-276.768	45.380
-274.202	44.180
-271.638	45.500
-269.074	44.780
-266.511	44.120
-263.949	42.920
-261.388	45.200
-258.827	45.020
-256.268	43.400
-253.709	43.640
-251.151	43.520
-248.594	42.680
-246.038	43.100
-243.482	43.520
-240.927	41.480
-238.373	41.840
-235.820	41.840
-233.268	42.380
-230.717	40.640
-228.166	39.980
-225.616	40.520
-223.067	39.140
-220.519	38.600
-217.971	38.960
-215.425	38.060
-212.879	37.340
-210.334	36.620
-207.790	36.980
-205.246	36.320
-202.704	35.360
-200.162	35.420
-197.621	35.120
-195.081	34.460
-192.542	34.100
-190.003	34.220
-187.465	33.740
-184.928	34.160
-182.392	33.620
-179.857	33.560
-177.322	33.440
-174.789	33.260
-172.256	33.560
-169.724	33.080
-167.192	33.500
-164.662	33.140
-162.132	33.200
-159.603	33.440
-157.075	33.320
-154.548	33.260
-152.022	33.320
-149.496	33.500
-146.971	33.620
-144.447	33.260
-141.924	33.320
-139.401	33.440
-136.879	33.860
-134.358	33.200
-131.838	33.320
-129.319	33.140
-126.801	33.380
-124.283	33.380
-121.766	33.500
-119.250	33.440
-116.734	33.380
-114.220	33.380
-111.706	33.440
-109.193	33.380
-106.681	33.200
-104.170	33.260
-101.659	33.020
-99.149	33.500
-96.640	33.320
-94.132	33.560
-91.625	33.680
-89.118	33.560
-86.612	33.740
-84.107	33.200
-81.603	33.740
-79.100	33.500
-76.597	33.680
-74.095	33.860
-71.594	33.860
-69.094	33.860
-66.594	33.980
-64.096	34.640
-61.598	34.340
-59.101	35.180
-56.604	36.500
-54.109	38.360
-51.614	42.680
-49.120	51.620
-46.627	65.840
-44.134	86.180
-41.643	115.760
-39.152	168.680
-36.662	271.520
-34.172	406.400
-31.684	519.860
-29.196	653.960
-26.709	746.480
-24.223	844.640
-21.738	898.640
-19.253	959.780
-16.769	983.720
-14.286	1013.660
-11.804	1016.720
-9.322	1026.020
-6.842	1039.040
