-617.380	39.140
-614.705	38.000
-612.031	37.400
-609.357	37.400
-606.685	37.220
-604.013	37.160
-601.342	37.340
-598.672	38.240
-596.003	37.340
-593.335	37.640
-590.668	37.400
-588.001	38.600
-585.336	37.880
-582.671	37.880
-580.007	38.180
-577.344	38.360
-574.682	38.480
-572.021	37.760
-569.360	38.000
-566.701	38.660
-564.042	38.900
-561.384	37.940
-558.727	38.360
-556.071	38.180
-553.416	38.540
-550.761	38.360
-548.108	38.720
-545.455	38.180
-542.804	38.000
-540.153	38.060
-537.503	38.420
-534.853	38.660
-532.205	38.720
-529.558	38.840
-526.911	38.840
-524.265	39.080
-521.620	40.100
-518.976	39.860
-516.333	40.400
-513.691	40.520
-511.049	41.420
-508.409	39.620
-505.769	41.600
-503.130	40.400
-500.492	41.000
-497.855	40.280
-495.218	40.880
-492.583	40.280
-489.948	40.520
-487.314	40.520
-484.681	40.280
-482.049	41.240
-479.418	40.460
-476.788	40.940
-474.158	41.000
-471.529	40.760
-468.901	39.620
-466.274	41.780
-463.648	40.700
-461.023	41.300
-458.399	41.360
-455.775	42.800
-453.152	42.320
-450.530	42.020
-447.909	41.120
-445.289	40.820
-442.670	41.000
-440.051	41.120
-437.433	41.540
-434.816	40.940
-432.200	40.280
-429.585	40.880
-426.971	41.780
-424.358	41.120
-421.745	41.180
-419.133	40.940
-416.522	41.720
-413.912	41.360
-411.303	41.420
-408.694	40.760
-406.087	41.060
-403.480	41.180
-400.874	41.960
-398.269	40.640
-395.665	40.580
-393.061	41.240
-390.459	40.640
-387.857	40.940
-385.256	40.400
-382.656	39.860
-380.057	40.340
-377.458	40.100
-374.861	39.320
-372.264	40.040
-369.668	40.100
-367.073	40.220
-364.479	39.620
-361.885	40.100
-359.293	39.320
-356.701	39.140
-354.110	39.380
-351.520	39.800
-348.931	39.800
-346.343	39.080
-343.755	38.840
-341.168	39.740
-338.582	38.780
-335.997	38.420
-333.413	39.860
-330.829	38.600
-328.247	38.240
-325.665	38.000
-323.084	38.060
-320.504	38.420
-317.925	38.660
-315.346	38.660
-312.769	38.600
-310.192	38.420
-307.616	37.700
-305.040	37.700
-302.466	38.300
-299.893	37.880
-297.320	36.740
-294.748	38.300
-292.177	38.060
-289.607	38.180
-287.037	38.420
-284.469	37.460
-281.901	38.060
-279.334	37.940
-276.768	37.580
-274.202	36.980
-271.638	37.580
-269.074	37.040
-266.511	37.520
-263.949	37.400
-261.388	37.580
-258.827	37.880
-256.268	37.580
-253.709	37.160
-251.151	36.860
-248.594	37.460
-246.038	36.980
-243.482	36.740
-240.927	36.740
-238.373	36.200
-235.820	36.380
-233.268	36.500
-230.717	35.900
-228.166	36.200
-225.616	35.600
-223.067	35.360
-220.519	35.300
-217.971	35.060
-215.425	34.640
-212.879	34.640
-210.334	34.460
-207.790	34.280
-205.246	34.460
-202.704	34.160
-200.162	34.100
-197.621	33.980
-195.081	34.220
-192.542	34.040
-190.003	34.160
-187.465	33.800
-184.928	33.980
-182.392	34.160
-179.857	33.980
-177.322	33.920
-174.789	33.980
-172.256	34.220
-169.724	33.560
-167.192	34.100
-164.662	34.220
-162.132	33.980
-159.603	34.040
-157.075	33.860
-154.548	33.920
-152.022	34.040
-149.496	34.040
-146.971	34.100
-144.447	34.100
-141.924	33.800
-139.401	34.100
-136.879	34.040
-134.358	33.860
-131.838	34.100
-129.319	33.920
-126.801	34.160
-124.283	33.980
-121.766	34.280
-119.250	33.680
-116.734	33.920
-114.220	33.980
-111.706	34.220
-109.193	33.920
-106.681	33.920
-104.170	34.100
-101.659	34.520
-99.149	33.860
-96.640	34.100
-94.132	34.160
-91.625	34.280
-89.118	34.040
-86.612	34.340
-84.107	34.040
-81.603	34.340
-79.100	33.740
-76.597	34.220
-74.095	34.520
